diario,seccion,sustantivos,adjetivos,verbos,candidatos,terminos,etica,gestion,ideologia,personalidad,positiva,negativa,dsustantiva,dvalorativa
infobae,politica,"leyendo,candidatura,diputado,interna,oposición,provincia,figura,voto,pese,unidad,lista,urna","nacional,definido,llamado,dividido","negociar,bajar,quedar,confíar,restar él,volver","Ricardo López Murphy,María Eugenia Vidal,Manuela Castañeira","leyendo,candidatura,diputado,interna,oposición,provincia,figura,voto,pese,unidad,lista,urna,nacional,definido,llamado,dividido,negociar,bajar,quedar,confíar,restar él,volver",0,0.0306122448979592,0.0740740740740741,0.0263157894736842,0.0178571428571429,0.0217391304347826,ideologia,negativa
lanacion,politica,"protesta,contra,gobierno","cubano,encabezado","",Javier Milei,"protesta,contra,gobierno,cubano,encabezado,",0.0476190476190476,0,0,0.0476190476190476,0.0256410256410256,0,etica,positiva
ambito,sociedad,"parte,ministro,resultado,análisis,efecto,enfermedad,vacuna,respuesta,activación,línea,linfocito,vacuna,ministro,vez,análisis","provincial,primero,extraordinario,excelente,probado,dicho","adelantar,notar,decir,indicar,publicar",Daniel Gollan,"parte,ministro,resultado,análisis,efecto,enfermedad,vacuna,respuesta,activación,línea,linfocito,vacuna,ministro,vez,análisis,provincial,primero,extraordinario,excelente,probado,dicho,adelantar,notar,decir,indicar,publicar",0.0487804878048781,0.0606060606060606,0.0256410256410256,0.102564102564103,0.0517241379310345,0.02,personalidad,positiva
infobae,politica,"designación,parte,ida,vuelta,oposición,nombre,hora,mandatario,paquete,designación,cuarenta,gobernadora,mes,mandato,voto,fecha,limbo,espera,definición","suspendido,ex,vidal","venir,formar,habilitar,integrar,girar,terminar,aprobar,estar",María Eugenia Vidal,"designación,parte,ida,vuelta,oposición,nombre,hora,mandatario,paquete,designación,cuarenta,gobernadora,mes,mandato,voto,fecha,limbo,espera,definición,suspendido,ex,vidal,venir,formar,habilitar,integrar,girar,terminar,aprobar,estar",0,0.0283018867924528,0.0247933884297521,0.0444444444444444,0,0.0377358490566038,personalidad,negativa
infobae,politica,"vez,pliego,expediente,nombramiento,juramento","","aprobar,regresar,revisar,decidir,corresponder,tomar",María Eugenia Vidal,"vez,pliego,expediente,nombramiento,juramento,,aprobar,regresar,revisar,decidir,corresponder,tomar",0,0,0,0.0384615384615385,0,0,personalidad,neutra
ambito,sociedad,"resolución,inconsulta,arte,itinerancia,misiva,responsable,atropello,cultura","unilateral,fundamental,callejero,nuevo,independiente,porteño","atentar,apuntar,considerar",Diego Santilli,"resolución,inconsulta,arte,itinerancia,misiva,responsable,atropello,cultura,unilateral,fundamental,callejero,nuevo,independiente,porteño,atentar,apuntar,considerar",0,0,0,0,0,0,otras,neutra
infobae,politica,"modo,zoom,aforo,pandemia,coronavirus,cotitular,palabra,ministra,ministro,ministro,directora,igualdad,género,concejala,presidenta","presencial,obligado,impuesto,nuevo,afectuosa,intendente,nacional",tener,Victoria Tolosa Paz,"modo,zoom,aforo,pandemia,coronavirus,cotitular,palabra,ministra,ministro,ministro,directora,igualdad,género,concejala,presidenta,presencial,obligado,impuesto,nuevo,afectuosa,intendente,nacional,tener",0.0256410256410256,0.0851063829787234,0.0636363636363636,0.0526315789473684,0,0,gestion,neutra
clarin,politica,"acuerdo,fin,semana,postulación,lugar,lista,provincia",primero,"esperar,avanzar,lanzar,suceder","Diego Santilli,María Eugenia Vidal","acuerdo,fin,semana,postulación,lugar,lista,provincia,primero,esperar,avanzar,lanzar,suceder",0,0.0224719101123596,0,0,0,0.0277777777777778,gestion,negativa
clarin,politica,"lado,incorporación,ruido","cerrado,interno","dejar,generar",Facundo Manes,"lado,incorporación,ruido,cerrado,interno,dejar,generar",0,0,0,0,0,0.032258064516129,otras,negativa
clarin,politica,"ubicación,casillero,jefe,bloque","segundo,expectante","perfilar,ir",Graciela Ocaña,"ubicación,casillero,jefe,bloque,segundo,expectante,perfilar,ir",0,0,0,0.0416666666666667,0,0,personalidad,neutra
clarin,politica,"","","",Facundo Manes,",,",0,0,0,0,0,0,otras,neutra
infobae,politica,"represión,régimen,protesta,domingo,detenido,repudio,dirigente,región","violento,castrista,pasado,desaparecido,político","terminar,generar",Florencio Randazzo,"represión,régimen,protesta,domingo,detenido,repudio,dirigente,región,violento,castrista,pasado,desaparecido,político,terminar,generar",0,0.0217391304347826,0.0283018867924528,0.032258064516129,0,0.0256410256410256,personalidad,negativa
infobae,politica,"figura,respecto,precandidato,diputado,provincia,manifestación,atropello,derechos,humanos,bloqueo,isla",nacional,"manifestar,apoyar,asegurar,justificar él",Florencio Randazzo,"figura,respecto,precandidato,diputado,provincia,manifestación,atropello,derechos,humanos,bloqueo,isla,nacional,manifestar,apoyar,asegurar,justificar él",0,0.0326086956521739,0.0377358490566038,0,0,0.025,ideologia,negativa
infobae,politica,"parte,país,dolor,importancia,libertad,respeto,derechos,humanos","","decir,desconocer,pasar,remarcar,aprender",María Eugenia Vidal,"parte,país,dolor,importancia,libertad,respeto,derechos,humanos,,decir,desconocer,pasar,remarcar,aprender",0.0357142857142857,0,0,0,0.0217391304347826,0,etica,positiva
clarin,politica,"funcionario,tiró,elevación,coalición,pelea,columnista","nacional,opositor,electoral,económico","lanzar,acabar,incorporar,acompañar","Martín Tetaz,María Eugenia Vidal","funcionario,tiró,elevación,coalición,pelea,columnista,nacional,opositor,electoral,económico,lanzar,acabar,incorporar,acompañar",0,0,0.0384615384615385,0,0,0,ideologia,neutra
clarin,politica,"referente,línea,intendente,candidata,secretario,titular","directo,principal,armador,probable,general",pasar,Victoria Tolosa Paz,"referente,línea,intendente,candidata,secretario,titular,directo,principal,armador,probable,general,pasar",0,0.0340909090909091,0,0,0.0217391304347826,0,gestion,positiva
clarin,politica,"2017,candidatura",igual,acompañar,Florencio Randazzo,"2017,candidatura,igual,acompañar",0,0,0,0,0,0,otras,neutra
ambito,politica,"contrario,organismo,información,mujer,luz,elemento,hostilidad,agresión,proceso,parto,situación,representación,manera,otorgamiento,medida,denuncia,marzo,solicitud,medida,dirigente,secretario,provincia,gestión,secretario,favor,mujer,oeste,temor,vejación","disponible,embarazado,similar,previo,cautelar,internacional,cautelar,firmado,indígén,ex,ex,ejecutivo,indígena,fundado","insistir,interamericano--,indicar,dar,contar,indicar,informar,comenzar,experimentar",María Eugenia Vidal,"contrario,organismo,información,mujer,luz,elemento,hostilidad,agresión,proceso,parto,situación,representación,manera,otorgamiento,medida,denuncia,marzo,solicitud,medida,dirigente,secretario,provincia,gestión,secretario,favor,mujer,oeste,temor,vejación,disponible,embarazado,similar,previo,cautelar,internacional,cautelar,firmado,indígén,ex,ex,ejecutivo,indígena,fundado,insistir,interamericano--,indicar,dar,contar,indicar,informar,comenzar,experimentar",0.0298507462686567,0.0564516129032258,0.0428571428571429,0.0615384615384615,0,0.0266666666666667,personalidad,negativa
infobae,sociedad,"concejala,presidenta,director,ministerio,secretaria","presente,platense,ex,olímpico","",Victoria Tolosa Paz,"concejala,presidenta,director,ministerio,secretaria,presente,platense,ex,olímpico,",0,0,0,0.04,0,0,personalidad,neutra
lanacion,sociedad,"instrumento,relación,cuarentena","","enamorar,evalúa",Adolfo Rubinstein,"instrumento,relación,cuarentena,,enamorar,evalúa",0,0,0,0,0,0,otras,neutra
lanacion,politica,"día,protesta,persona,calle,gobierno,represión,partido,candidato,diputado,presidente,fin,bloqueo,país","cuarto,masivo,comunista,nacional,caribeño","denunciar,coincidir,pedir",Florencio Randazzo,"día,protesta,persona,calle,gobierno,represión,partido,candidato,diputado,presidente,fin,bloqueo,país,cuarto,masivo,comunista,nacional,caribeño,denunciar,coincidir,pedir",0.0555555555555556,0.0416666666666667,0.0747663551401869,0.027027027027027,0.037037037037037,0.0454545454545455,ideologia,negativa
lanacion,politica,"@randazzof,2021,bloqueo","","saber,pasar,terminer",Florencio Randazzo,"@randazzof,2021,bloqueo,,saber,pasar,terminer",0,0,0,0,0,0,otras,neutra
lanacion,politica,"expresidente,jefe,exgobernadora",porteño,"",María Eugenia Vidal,"expresidente,jefe,exgobernadora,porteño,",0,0.0246913580246914,0,0.105263157894737,0,0,personalidad,neutra
lanacion,politica,"🇨,🇺,@mariuvidal,2021,nacion","","",María Eugenia Vidal,"🇨,🇺,@mariuvidal,2021,nacion,,",0,0,0,0,0,0,otras,neutra
infobae,politica,"candidato,diputado,frente,lista,unidad,oposición,provincia,impedimento,tensión,intromisión,jefe,armado,estrategia","nacional,interno,porteño,electoral","lamentar,conformar,atribuir","José Luis Espert,José Luis Espert","candidato,diputado,frente,lista,unidad,oposición,provincia,impedimento,tensión,intromisión,jefe,armado,estrategia,nacional,interno,porteño,electoral,lamentar,conformar,atribuir",0,0.03125,0.0654205607476636,0.0277777777777778,0.0185185185185185,0.0465116279069768,ideologia,negativa
infobae,politica,"encuesta,candidato,ejemplo,sufragio","","marcar,obtener",José Luis Espert,"encuesta,candidato,ejemplo,sufragio,,marcar,obtener",0,0,0,0,0,0.0344827586206897,otras,negativa
infobae,politica,"marco,economista,negociación,marco,cierre,lista,miércoles,lista","febril,perfecto,propio","advertir,finalizar,aclarar,presentar",Javier Milei,"marco,economista,negociación,marco,cierre,lista,miércoles,lista,febril,perfecto,propio,advertir,finalizar,aclarar,presentar",0,0,0.0283018867924528,0.032258064516129,0,0.0256410256410256,personalidad,negativa
infobae,politica,"punto,vista,candidatura,vida","comprensivo,radical",mostrar,Ricardo López Murphy,"punto,vista,candidatura,vida,comprensivo,radical,mostrar",0,0,0,0,0,0,otras,neutra
infobae,politica,"agenda,anti,reforma,reducción,flexibilización,regulación,eliminación,impuesto","político,pro-mercado","intentar,llegar,apuntir",José Luis Espert,"agenda,anti,reforma,reducción,flexibilización,regulación,eliminación,impuesto,político,pro-mercado,intentar,llegar,apuntir",0,0.0222222222222222,0,0.0344827586206897,0,0.027027027027027,personalidad,negativa
infobae,politica,"leyendo,pese,unidad,lista,urna,sueño,pata,alianza,territorio,poder,veto,integración,lista","llamado,dividido,liberal,propio,bonaerense","volver,derrumbar,competir","Manuela Castañeira,José Luis Espert","leyendo,pese,unidad,lista,urna,sueño,pata,alianza,territorio,poder,veto,integración,lista,llamado,dividido,liberal,propio,bonaerense,volver,derrumbar,competir",0,0,0.0267857142857143,0,0.0181818181818182,0,ideologia,positiva
infobae,politica,"vía,bloque,ciudad","libre,duro,unificado,similar","dar,competir,lograr","Diego Santilli,Facundo Manes","vía,bloque,ciudad,libre,duro,unificado,similar,dar,competir,lograr",0,0,0,0,0.0227272727272727,0,otras,positiva
infobae,politica,acuerdo,partidario,"",Diego Santilli,"acuerdo,partidario,",0,0,0,0,0,0,otras,neutra
infobae,politica,"tiempo,justicia,frente,día,candidatura,idea,estrategia,presidenta,candidatura","electoral,político,porteño","inscribir,definir,emular,declinar,fortalecer",María Eugenia Vidal,"tiempo,justicia,frente,día,candidatura,idea,estrategia,presidenta,candidatura,electoral,político,porteño,inscribir,definir,emular,declinar,fortalecer",0,0,0.0471698113207547,0.0303030303030303,0.0196078431372549,0.024390243902439,ideologia,negativa
infobae,politica,"momento,postulación","","competir,querer,crecer,indicar,anunciar",Facundo Manes,"momento,postulación,,competir,querer,crecer,indicar,anunciar",0,0,0,0,0.025,0,otras,positiva
infobae,politica,"leyendo,candidata,diputada,traje","","presentar,volver,criticar,poner","María Eugenia Vidal,María Eugenia Vidal","leyendo,candidata,diputada,traje,,presentar,volver,criticar,poner",0,0.0238095238095238,0,0,0,0,gestion,neutra
paginadoce,politica,"diario,modo,tal,vez,confianza,secretario,derechos,humanos,especulación,tema,derechos,humanos,compromiso","ex,político,grande","decir,ver,apresurar,otorgar,cautelar,tener,medir,tener",María Eugenia Vidal,"diario,modo,tal,vez,confianza,secretario,derechos,humanos,especulación,tema,derechos,humanos,compromiso,ex,político,grande,decir,ver,apresurar,otorgar,cautelar,tener,medir,tener",0,0.0198019801980198,0,0.025,0.0350877192982456,0,personalidad,positiva
paginadoce,politica,"diario,modo,tal,vez,confianza,secretario,derechos,humanos,especulación,tema,derechos,humanos,compromiso","ex,político,grande","decir,ver,apresurar,otorgar,cautelar,tener,medir,tener",María Eugenia Vidal,"diario,modo,tal,vez,confianza,secretario,derechos,humanos,especulación,tema,derechos,humanos,compromiso,ex,político,grande,decir,ver,apresurar,otorgar,cautelar,tener,medir,tener",0,0.0198019801980198,0,0.025,0.0350877192982456,0,personalidad,positiva
infobae,politica,"consenso,precandidata,lista,diputado,boleta,cargo","principal,nacional,porteño","encabezar,volver,presidir",Myriam Bregman,"consenso,precandidata,lista,diputado,boleta,cargo,principal,nacional,porteño,encabezar,volver,presidir",0,0.0340909090909091,0.0392156862745098,0,0.0217391304347826,0,ideologia,positiva
infobae,politica,"territorio,frente,nómina,configuración,año","bonaerense,último",estar,Nicolás del Caño,"territorio,frente,nómina,configuración,año,bonaerense,último,estar",0,0,0,0.0416666666666667,0,0,personalidad,neutra
infobae,politica,"comienzo,candidata,competencia,coalición","ex,presidencial,abierto,trotskista","mostrar,discutir",Manuela Castañeira,"comienzo,candidata,competencia,coalición,ex,presidencial,abierto,trotskista,mostrar,discutir",0,0,0,0.0384615384615385,0,0,personalidad,neutra
infobae,politica,"semana,debate,vivo,fecha,hora",público,"hacer,desafiar,instar,poner",Nicolás del Caño,"semana,debate,vivo,fecha,hora,público,hacer,desafiar,instar,poner",0,0,0,0,0,0,otras,neutra
infobae,politica,"falta,acuerdo,miércoles,lanzamiento,precandidaturas,diputada,provincia","nuevo,nacional",presentar,Manuela Castañeira,"falta,acuerdo,miércoles,lanzamiento,precandidaturas,diputada,provincia,nuevo,nacional,presentar",0,0.0348837209302326,0.0297029702970297,0,0,0,gestion,neutra
infobae,politica,"legislador,economista,acto","ex,porteño,compartido","",Manuela Castañeira,"legislador,economista,acto,ex,porteño,compartido,",0,0,0.0204081632653061,0.0952380952380952,0,0,personalidad,neutra
infobae,politica,"año,frente,boleta,lista,banca","conspiro,nacional","hacer,querer,sumar,entender,conseguir",Myriam Bregman,"año,frente,boleta,lista,banca,conspiro,nacional,hacer,querer,sumar,entender,conseguir",0,0,0.029126213592233,0.0357142857142857,0,0,personalidad,neutra
infobae,politica,"tono,texto,desconfianza,intención,grupo,acuerdo,divisionismo,alianza","endeble,coyuntural,sectario,encabezado","generar,cuestionar",Nicolás del Caño,"tono,texto,desconfianza,intención,grupo,acuerdo,divisionismo,alianza,endeble,coyuntural,sectario,encabezado,generar,cuestionar",0,0,0,0.0333333333333333,0,0,personalidad,neutra
infobae,politica,"conversación,boleta,elección,septiembre,conjunto,docente,legislador,candidato","nuevo,próximo,ex,porteño","anunciar,presentar",Manuela Castañeira,"conversación,boleta,elección,septiembre,conjunto,docente,legislador,candidato,nuevo,próximo,ex,porteño,anunciar,presentar",0,0.021978021978022,0.0285714285714286,0.0333333333333333,0,0.0263157894736842,personalidad,negativa
infobae,politica,"escenario,provincia,país,elección,alianza,nivel,sector,fuerza","bonaerense,provincial,local","replicar,diferenciasl",Manuela Castañeira,"escenario,provincia,país,elección,alianza,nivel,sector,fuerza,bonaerense,provincial,local,replicar,diferenciasl",0.0344827586206897,0.0454545454545455,0.0288461538461538,0,0.0434782608695652,0,gestion,positiva
lanacion,politica,"hora,agenda,conurbano","diario,bonaerense","dedicar,caminar",Diego Santilli,"hora,agenda,conurbano,diario,bonaerense,dedicar,caminar",0,0,0,0,0,0,otras,neutra
lanacion,politica,"paseo,municipio,larretismo,diferencia,interna,vicejefe,gobierno,reacción,figura,nivel,conocimiento","cotidiano,sustancial,eventual,porteño","rodear,confíar,sacar,medir",Facundo Manes,"paseo,municipio,larretismo,diferencia,interna,vicejefe,gobierno,reacción,figura,nivel,conocimiento,cotidiano,sustancial,eventual,porteño,rodear,confíar,sacar,medir",0.0285714285714286,0.0208333333333333,0,0.0285714285714286,0.0188679245283019,0,etica,positiva
